timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,Latency
2016/09/07 09:06:10,130,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-1,text,true,128
2016/09/07 09:06:10,5,BeanShell Sampler,200,OK,ThreadGroup 1-1,text,true,0
2016/09/07 09:06:11,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-2,text,true,47
2016/09/07 09:06:12,4,BeanShell Sampler,200,OK,ThreadGroup 1-2,text,true,0
2016/09/07 09:06:13,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-3,text,true,41
2016/09/07 09:06:14,4,BeanShell Sampler,200,OK,ThreadGroup 1-3,text,true,0
2016/09/07 09:06:16,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-4,text,true,41
2016/09/07 09:06:16,4,BeanShell Sampler,200,OK,ThreadGroup 1-4,text,true,0
2016/09/07 09:06:18,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-5,text,true,42
2016/09/07 09:06:18,3,BeanShell Sampler,200,OK,ThreadGroup 1-5,text,true,0
2016/09/07 09:06:20,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-6,text,true,42
2016/09/07 09:06:20,3,BeanShell Sampler,200,OK,ThreadGroup 1-6,text,true,0
2016/09/07 09:06:22,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-7,text,true,41
2016/09/07 09:06:22,3,BeanShell Sampler,200,OK,ThreadGroup 1-7,text,true,0
2016/09/07 09:06:24,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-8,text,true,41
2016/09/07 09:06:24,3,BeanShell Sampler,200,OK,ThreadGroup 1-8,text,true,0
2016/09/07 09:06:26,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-9,text,true,42
2016/09/07 09:06:26,2,BeanShell Sampler,200,OK,ThreadGroup 1-9,text,true,0
2016/09/07 09:06:28,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-10,text,true,45
2016/09/07 09:06:28,3,BeanShell Sampler,200,OK,ThreadGroup 1-10,text,true,0
2016/09/07 09:06:14,16255,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-2,text,true,16255
2016/09/07 09:06:30,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-11,text,true,45
2016/09/07 09:06:31,3,BeanShell Sampler,200,OK,ThreadGroup 1-11,text,true,0
2016/09/07 09:06:32,44,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-12,text,true,44
2016/09/07 09:06:33,2,BeanShell Sampler,200,OK,ThreadGroup 1-12,text,true,0
2016/09/07 09:06:34,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-13,text,true,45
2016/09/07 09:06:35,2,BeanShell Sampler,200,OK,ThreadGroup 1-13,text,true,0
2016/09/07 09:06:37,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-14,text,true,41
2016/09/07 09:06:37,2,BeanShell Sampler,200,OK,ThreadGroup 1-14,text,true,0
2016/09/07 09:06:39,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-15,text,true,41
2016/09/07 09:06:39,2,BeanShell Sampler,200,OK,ThreadGroup 1-15,text,true,0
2016/09/07 09:06:41,51,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-16,text,true,50
2016/09/07 09:06:41,2,BeanShell Sampler,200,OK,ThreadGroup 1-16,text,true,0
