timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,Latency
2016/09/06 19:00:29,117,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-1,text,true,115
2016/09/06 19:00:30,5,BeanShell Sampler,200,OK,ThreadGroup 1-1,text,true,0
2016/09/06 19:00:30,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-2,text,true,46
2016/09/06 19:00:30,4,BeanShell Sampler,200,OK,ThreadGroup 1-2,text,true,0
2016/09/06 19:00:32,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-3,text,true,39
2016/09/06 19:00:32,4,BeanShell Sampler,200,OK,ThreadGroup 1-3,text,true,0
2016/09/06 19:00:33,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-4,text,true,40
2016/09/06 19:00:34,4,BeanShell Sampler,200,OK,ThreadGroup 1-4,text,true,0
2016/09/06 19:00:35,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-5,text,true,39
2016/09/06 19:00:35,4,BeanShell Sampler,200,OK,ThreadGroup 1-5,text,true,0
2016/09/06 19:00:37,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-6,text,true,40
2016/09/06 19:00:37,3,BeanShell Sampler,200,OK,ThreadGroup 1-6,text,true,0
2016/09/06 19:00:38,50,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-7,text,true,49
2016/09/06 19:00:38,2,BeanShell Sampler,200,OK,ThreadGroup 1-7,text,true,0
2016/09/06 19:00:40,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-8,text,true,46
2016/09/06 19:00:40,3,BeanShell Sampler,200,OK,ThreadGroup 1-8,text,true,0
2016/09/06 19:00:41,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-9,text,true,42
2016/09/06 19:00:42,2,BeanShell Sampler,200,OK,ThreadGroup 1-9,text,true,0
2016/09/06 19:00:43,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-10,text,true,46
2016/09/06 19:00:43,2,BeanShell Sampler,200,OK,ThreadGroup 1-10,text,true,0
2016/09/06 19:00:45,38,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-11,text,true,38
2016/09/06 19:00:45,3,BeanShell Sampler,200,OK,ThreadGroup 1-11,text,true,0
2016/09/06 19:00:33,12229,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-1,text,true,12229
2016/09/06 19:00:32,13920,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-2,text,true,13920
2016/09/06 19:00:46,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-12,text,true,46
2016/09/06 19:00:46,2,BeanShell Sampler,200,OK,ThreadGroup 1-12,text,true,0
2016/09/06 19:00:48,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-13,text,true,45
2016/09/06 19:00:48,2,BeanShell Sampler,200,OK,ThreadGroup 1-13,text,true,0
2016/09/06 19:00:49,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-14,text,true,40
2016/09/06 19:00:50,2,BeanShell Sampler,200,OK,ThreadGroup 1-14,text,true,0
2016/09/06 19:00:51,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-15,text,true,41
2016/09/06 19:00:51,1,BeanShell Sampler,200,OK,ThreadGroup 1-15,text,true,0
2016/09/06 19:00:53,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-16,text,true,39
2016/09/06 19:00:53,2,BeanShell Sampler,200,OK,ThreadGroup 1-16,text,true,0
2016/09/06 19:00:54,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-17,text,true,39
2016/09/06 19:00:54,2,BeanShell Sampler,200,OK,ThreadGroup 1-17,text,true,0
2016/09/06 19:00:56,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-18,text,true,45
2016/09/06 19:00:56,1,BeanShell Sampler,200,OK,ThreadGroup 1-18,text,true,0
2016/09/06 19:00:57,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-19,text,true,41
2016/09/06 19:00:58,2,BeanShell Sampler,200,OK,ThreadGroup 1-19,text,true,0
2016/09/06 19:00:35,23387,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-3,text,true,23387
2016/09/06 19:00:59,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-20,text,true,46
2016/09/06 19:00:59,1,BeanShell Sampler,200,OK,ThreadGroup 1-20,text,true,0
2016/09/06 19:00:35,25178,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-4,text,true,25151
2016/09/06 19:01:01,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-21,text,true,44
2016/09/06 19:01:01,1,BeanShell Sampler,200,OK,ThreadGroup 1-21,text,true,0
2016/09/06 19:01:02,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-22,text,true,47
2016/09/06 19:01:03,2,BeanShell Sampler,200,OK,ThreadGroup 1-22,text,true,0
2016/09/06 19:01:04,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-23,text,true,48
2016/09/06 19:01:04,1,BeanShell Sampler,200,OK,ThreadGroup 1-23,text,true,0
2016/09/06 19:00:38,27255,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-5,text,true,27227
2016/09/06 19:01:06,44,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-24,text,true,44
2016/09/06 19:01:06,1,BeanShell Sampler,200,OK,ThreadGroup 1-24,text,true,0
2016/09/06 19:00:38,28146,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-6,text,true,28146
2016/09/06 19:01:07,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-25,text,true,47
2016/09/06 19:01:07,1,BeanShell Sampler,200,OK,ThreadGroup 1-25,text,true,0
2016/09/06 19:01:09,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-26,text,true,45
2016/09/06 19:01:09,2,BeanShell Sampler,200,OK,ThreadGroup 1-26,text,true,0
2016/09/06 19:01:10,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-27,text,true,40
2016/09/06 19:01:11,1,BeanShell Sampler,200,OK,ThreadGroup 1-27,text,true,0
2016/09/06 19:01:12,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-28,text,true,40
2016/09/06 19:01:12,2,BeanShell Sampler,200,OK,ThreadGroup 1-28,text,true,0
2016/09/06 19:00:41,31974,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-7,text,true,31974
2016/09/06 19:01:14,44,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-29,text,true,43
2016/09/06 19:01:14,2,BeanShell Sampler,200,OK,ThreadGroup 1-29,text,true,0
2016/09/06 19:00:42,32441,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-8,text,true,32413
2016/09/06 19:01:15,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-30,text,true,40
2016/09/06 19:01:15,2,BeanShell Sampler,200,OK,ThreadGroup 1-30,text,true,0
2016/09/06 19:01:17,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-31,text,true,46
2016/09/06 19:01:17,3,BeanShell Sampler,200,OK,ThreadGroup 1-31,text,true,0
2016/09/06 19:01:18,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-32,text,true,45
2016/09/06 19:01:19,2,BeanShell Sampler,200,OK,ThreadGroup 1-32,text,true,0
2016/09/06 19:01:20,47,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-33,text,true,46
2016/09/06 19:01:20,2,BeanShell Sampler,200,OK,ThreadGroup 1-33,text,true,0
2016/09/06 19:01:22,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-34,text,true,46
2016/09/06 19:01:22,1,BeanShell Sampler,200,OK,ThreadGroup 1-34,text,true,0
2016/09/06 19:00:45,37383,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-9,text,true,37355
2016/09/06 19:00:45,37594,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-10,text,true,37565
2016/09/06 19:01:23,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-35,text,true,40
2016/09/06 19:01:23,1,BeanShell Sampler,200,OK,ThreadGroup 1-35,text,true,0
2016/09/06 19:01:25,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-36,text,true,42
2016/09/06 19:01:25,2,BeanShell Sampler,200,OK,ThreadGroup 1-36,text,true,0
2016/09/06 19:01:26,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-37,text,true,40
2016/09/06 19:01:27,1,BeanShell Sampler,200,OK,ThreadGroup 1-37,text,true,0
