timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,Latency
2016/09/04 11:38:47,126,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-1,text,true,124
2016/09/04 11:38:47,4,BeanShell Sampler,200,OK,ThreadGroup 1-1,text,true,0
2016/09/04 11:38:48,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-2,text,true,39
2016/09/04 11:38:48,3,BeanShell Sampler,200,OK,ThreadGroup 1-2,text,true,0
2016/09/04 11:38:50,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-3,text,true,45
2016/09/04 11:38:50,4,BeanShell Sampler,200,OK,ThreadGroup 1-3,text,true,0
2016/09/04 11:38:51,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-4,text,true,39
2016/09/04 11:38:51,4,BeanShell Sampler,200,OK,ThreadGroup 1-4,text,true,0
2016/09/04 11:38:53,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-5,text,true,40
2016/09/04 11:38:53,5,BeanShell Sampler,200,OK,ThreadGroup 1-5,text,true,0
2016/09/04 11:38:54,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-6,text,true,41
2016/09/04 11:38:55,3,BeanShell Sampler,200,OK,ThreadGroup 1-6,text,true,0
2016/09/04 11:38:56,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-7,text,true,40
2016/09/04 11:38:56,3,BeanShell Sampler,200,OK,ThreadGroup 1-7,text,true,0
2016/09/04 11:38:58,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-8,text,true,39
2016/09/04 11:38:58,3,BeanShell Sampler,200,OK,ThreadGroup 1-8,text,true,0
2016/09/04 11:38:50,9517,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-2,text,true,9516
2016/09/04 11:38:59,42,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-9,text,true,42
2016/09/04 11:38:59,2,BeanShell Sampler,200,OK,ThreadGroup 1-9,text,true,0
