timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,Latency
2016/09/08 10:48:46,134,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-1,text,true,131
2016/09/08 10:48:47,5,BeanShell Sampler,200,OK,ThreadGroup 1-1,text,true,0
2016/09/08 10:48:48,43,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-2,text,true,42
2016/09/08 10:48:48,4,BeanShell Sampler,200,OK,ThreadGroup 1-2,text,true,0
2016/09/08 10:48:49,41,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-3,text,true,40
2016/09/08 10:48:49,4,BeanShell Sampler,200,OK,ThreadGroup 1-3,text,true,0
2016/09/08 10:48:51,44,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-4,text,true,44
2016/09/08 10:48:51,4,BeanShell Sampler,200,OK,ThreadGroup 1-4,text,true,0
2016/09/08 10:48:52,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-5,text,true,40
2016/09/08 10:48:53,3,BeanShell Sampler,200,OK,ThreadGroup 1-5,text,true,0
2016/09/08 10:48:54,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-6,text,true,39
2016/09/08 10:48:54,4,BeanShell Sampler,200,OK,ThreadGroup 1-6,text,true,0
2016/09/08 10:48:56,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-7,text,true,46
2016/09/08 10:48:56,3,BeanShell Sampler,200,OK,ThreadGroup 1-7,text,true,0
2016/09/08 10:48:57,43,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-8,text,true,43
2016/09/08 10:48:57,3,BeanShell Sampler,200,OK,ThreadGroup 1-8,text,true,0
2016/09/08 10:48:59,48,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-9,text,true,47
2016/09/08 10:48:59,3,BeanShell Sampler,200,OK,ThreadGroup 1-9,text,true,0
2016/09/08 10:49:00,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-10,text,true,45
2016/09/08 10:49:01,2,BeanShell Sampler,200,OK,ThreadGroup 1-10,text,true,0
2016/09/08 10:49:02,46,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-11,text,true,45
2016/09/08 10:49:02,3,BeanShell Sampler,200,OK,ThreadGroup 1-11,text,true,0
2016/09/08 10:48:49,13830,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-2,text,true,13830
2016/09/08 10:49:04,45,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-12,text,true,45
2016/09/08 10:49:04,3,BeanShell Sampler,200,OK,ThreadGroup 1-12,text,true,0
2016/09/08 10:48:50,15188,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-1,text,true,15188
2016/09/08 10:49:05,38,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-13,text,true,38
2016/09/08 10:49:06,2,BeanShell Sampler,200,OK,ThreadGroup 1-13,text,true,0
2016/09/08 10:49:07,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-14,text,true,39
2016/09/08 10:49:07,7,BeanShell Sampler,200,OK,ThreadGroup 1-14,text,true,0
2016/09/08 10:48:52,14981,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-3,text,true,14981
2016/09/08 10:49:09,39,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-15,text,true,39
2016/09/08 10:49:09,2,BeanShell Sampler,200,OK,ThreadGroup 1-15,text,true,0
2016/09/08 10:48:52,16473,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-4,text,true,16473
2016/09/08 10:49:10,49,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-16,text,true,47
2016/09/08 10:49:10,2,BeanShell Sampler,200,OK,ThreadGroup 1-16,text,true,0
2016/09/08 10:49:12,40,HTTP Request - retrievePassengerData,200,OK,ThreadGroup 1-17,text,true,40
2016/09/08 10:49:12,1,BeanShell Sampler,200,OK,ThreadGroup 1-17,text,true,0
2016/09/08 10:48:56,17606,HTTP Request - passengerRouteRequest,200,OK,ThreadGroup 1-5,text,true,17605
