timestamp count_req count_bytes mean_req mean_bytes std_req std_bytes max_req max_bytes sum_req sum_bytes
1453132800.0 2612710.0 2612710.0 3.67580826039 109705.197604 445.520661753 7810011.3504 668453.0 11499126654.0 9603821.0 2.86627866831e+11
1453557600.0 2054787.0 2054787.0 3.09460883293 95451.3090019 407.780776532 6897435.54719 572530.0 9644385331.0 6358762.0 1.9613210887e+11
1454209200.0 2224413.0 2224413.0 2.94425495625 92305.5623618 144.837784559 2651183.15639 182739.0 2959200154.0 6549239.0 2.0532569289e+11
1453064400.0 2319426.0 2319426.0 3.54338530309 106251.089493 283.003492618 4869698.18244 405077.0 6719110681.0 8218620.0 2.46441539498e+11
1452351600.0 2266346.0 2266346.0 3.07664672561 95154.2031296 322.548883301 5680369.64988 458577.0 7646705543.0 6972746.0 2.15652347646e+11
1454140800.0 1885605.0 1885605.0 2.96336295247 86430.6622516 537.607733112 8812090.41551 727077.0 11885231085.0 5587732.0 1.62974088895e+11
1452996000.0 2138175.0 2138175.0 2.91116910449 89689.0643778 182.503325782 3304782.28311 229520.0 3761243257.0 6224589.0 1.91770915226e+11
1451851200.0 2329733.0 2329733.0 3.39041684176 102646.018706 267.607244047 6191009.20591 360048.0 6752562525.0 7898766.0 2.39137817098e+11
1454072400.0 2251822.0 2251822.0 3.13858422202 99491.4100826 371.917363199 6717545.93365 540314.0 9637853604.0 7067533.0 2.24036946035e+11
1452927600.0 1940425.0 1940425.0 2.96649033073 88427.6184594 514.320843501 8753419.81476 708945.0 11972727992.0 5756252.0 1.71587161549e+11
1454004000.0 2607659.0 2607659.0 3.79710383911 125490.949638 353.373903969 5745694.63047 553620.0 8540652598.0 9901552.0 3.27237604241e+11
1452009600.0 2580889.0 2580889.0 3.70007931376 111330.765831 361.516738552 5995555.27376 570938.0 9275516469.0 9549494.0 2.87332348896e+11
1451908800.0 2002109.0 2002109.0 3.50987383804 106370.770664 422.771920316 7831139.42006 568986.0 10286211721.0 7027150.0 2.12965877283e+11
1453935600.0 2354650.0 2354650.0 3.67757118892 114952.678204 241.874628798 3999856.04143 348783.0 5070835166.0 8659393.0 2.70673323733e+11
1452790800.0 2563523.0 2563523.0 3.95877509193 120259.030772 412.76942688 8092573.87968 629187.0 10513275697.0 10148411.0 3.08286791342e+11
1453867200.0 2312000.0 2312000.0 3.21375605536 103256.051187 197.999089337 4620275.20817 279068.0 4704146537.0 7430204.0 2.38727990345e+11
1453208400.0 2223535.0 2223535.0 3.45281589901 104143.931768 447.236957826 7626347.13301 650648.0 10968674557.0 7677457.0 2.31567677324e+11
1451667600.0 2276945.0 2276945.0 3.11712272365 93076.7084747 344.455271004 6458242.23599 495787.0 8832333368.0 7097517.0 2.11930545978e+11
1453798800.0 2084956.0 2084956.0 3.16534833349 98844.81076 513.103707993 8887737.72341 728696.0 12038866299.0 6599612.0 2.06087081263e+11
1452654000.0 2737084.0 2737084.0 2.8040432811 84633.2920148 162.422957951 3393636.58873 219326.0 3488163318.0 7674902.0 2.31648429441e+11
1453730400.0 2400627.0 2400627.0 3.54684671963 111305.434717 474.607585907 8343816.06033 725655.0 12530104515.0 8514656.0 2.67202831828e+11
1453662000.0 1760006.0 1760006.0 3.55478504051 108978.378182 358.228753564 5937294.89856 459512.0 7515530512.0 6256443.0 1.9180259947e+11
1451786400.0 2160480.0 2160480.0 2.9858119492 89486.4571049 168.883641283 2990278.01826 210079.0 3259171103.0 6450787.0 1.93333700846e+11
1452178800.0 2417862.0 2417862.0 3.76457713468 114901.291652 397.884773565 7585041.69805 603575.0 11390771515.0 9102228.0 2.77815466836e+11
1453593600.0 2206495.0 2206495.0 3.17553994004 101239.913757 181.097194126 3103080.43209 228366.0 3752834407.0 7006813.0 2.23385363506e+11
1452448800.0 2466669.0 2466669.0 3.43670026258 103996.297403 317.751973302 5500586.20409 478635.0 7888426385.0 8477202.0 2.56524442919e+11
1453525200.0 2016810.0 2016810.0 2.99926269703 92704.753717 313.42789493 5228860.07644 431060.0 7162538000.0 6048943.0 1.86967874344e+11
1451905200.0 2104811.0 2104811.0 3.44351012989 103420.723769 490.34388555 8909627.58979 682649.0 12163699366.0 7247938.0 2.17681077018e+11
1453456800.0 2195172.0 2195172.0 3.15766919403 100320.243267 405.039864882 7536258.41671 579298.0 10269612493.0 6931627.0 2.20220189054e+11
1452312000.0 1883861.0 1883861.0 3.04576930039 93338.551795 172.892217735 3113323.79735 223434.0 3541795796.0 5737806.0 1.75836857523e+11
1452859200.0 1977948.0 1977948.0 3.23160163968 97482.2700091 382.788203621 6938887.72615 521974.0 9261663587.0 6391940.0 1.92814861e+11
1453388400.0 2483173.0 2483173.0 3.82793264907 119780.294966 456.998284021 8901822.48261 699331.0 11855406469.0 9505419.0 2.97435194392e+11
1452024000.0 2422695.0 2422695.0 3.80515871787 117435.56244 267.932737427 4468667.46705 400782.0 6275695037.0 9218739.0 2.84510549946e+11
1452218400.0 2218277.0 2218277.0 3.0815497794 95756.8125829 156.434418337 2833454.68547 202309.0 3382589686.0 6835731.0 2.12415134946e+11
