timestamp count_req count_bytes mean_req mean_bytes std_req std_bytes max_req max_bytes sum_req sum_bytes
1452441600.0 10258.0 10258.0 3.951938472832519 8469769.35465003 108.49758655818839 97458932.66354492 10000.0 8672727998.0 40538.98485431598 86882894040.0
1452672000.0 5079.0 5079.0 5.196450078218625 12416709.257924788 143.64381745373908 153909767.55690816 10000.0 10520982483.0 26392.769947272394 63064466321.0
1454158800.0 6650.0 6650.0 4.782518368563005 9215409.11774436 127.66201218083837 118919519.74894555 10000.0 8226890507.0 31803.747150943982 61282470633.0
1453014000.0 3121.0 3121.0 6.252669356232637 16142723.50977251 180.6159112242113 243164968.96290967 10000.0 13415911477.0 19514.581060802062 50381440074.0
1454090400.0 8022.0 8022.0 4.140946549323512 9510433.379331838 113.99644552361266 115137332.45204298 10000.000000000002 10057852626.0 33218.67321867321 76292696569.0
1452945600.0 5022.0 5022.0 5.254306770504388 10954688.981282357 144.6933994981649 136102680.6338056 10000.000000000002 9283127955.0 26387.128601473036 55014448064.0
1451800800.0 6247.0 6247.0 4.596363933812043 10095643.281415079 128.71758038718338 127185024.47524376 9999.999999999998 9710036152.0 28713.485494523833 63067483579.0
1452099600.0 14222.0 14222.0 3.2795375689215436 8575558.406342287 85.25894554700714 83294819.53663693 10000.0 9605800212.0 46641.58330520219 121961591655.0
1454022000.0 32279.0 32279.0 3.170161043468358 4104569.8086991543 61.28812225646102 30214416.90994839 10000.0 4663092318.0 102329.62832211512 132491408855.0
1452877200.0 11605.0 11605.0 3.8819680861265438 10019803.637914691 99.91424183678441 107542148.28633767 10000.0 10480523539.0 45050.23963949854 116279821218.0
1451732400.0 6209.0 6209.0 4.822870828956986 9482521.770977613 131.00396418989945 108170929.30881613 9999.999999999998 8095576728.0 29945.204976993922 58876977676.0
1453953600.0 32344.0 32344.0 3.3158862847749053 3597894.4731016573 64.51946636465864 26152214.530951522 10000.0 3703940250.0 107249.02599475953 116370298838.0
1451664000.0 8384.0 8384.0 4.157565014555894 8261620.523020038 112.07928106833103 99378622.83161353 10000.0 8735127656.0 34857.02508203662 69265426465.0
1453885200.0 3768.0 3768.0 5.4704887619947 16137123.542993631 164.24920771767847 223840291.5364518 10000.0 13549936938.0 20612.801655196028 60804681510.0
1451757600.0 14163.0 14163.0 3.600375119781063 6431975.21767987 87.32391891974633 63043502.46551483 10000.0 6895959747.0 50992.112821459195 91096065008.0
1452250800.0 8392.0 8392.0 3.87626143269666 8417953.791825548 110.99431238881911 101939688.93133083 10000.0 9041659156.0 32529.58594319037 70643468221.0
1453816800.0 11408.0 11408.0 3.485002270248904 8608738.766041374 95.62235433873293 87132995.80339849 10000.0 8975786933.0 39756.905898999496 98208491843.0
1453748400.0 15490.0 15490.0 3.3132704565884397 8639118.233118141 82.37989044806837 78438636.44607487 9999.999999999998 9264976219.0 51322.55937255493 133819941431.0
1451876400.0 34183.0 34183.0 3.4235562860415816 3261359.922417576 60.51048036377185 25987728.41897554 10000.0 3591148624.0 117027.42452575939 111483066228.0
1453680000.0 33150.0 33150.0 3.455707642799748 3730252.8488687784 63.33506158503789 30126448.272228096 10000.0 3587986380.0 114556.70835881165 123657881940.0
1452535200.0 13965.0 13965.0 4.002174289982768 11148427.41367705 90.2975432488175 183559657.06461823 10000.0 18682813316.0 55890.36395960935 155687788832.0
1453611600.0 8587.0 8587.0 3.908300529673418 7728598.43763829 110.46813487416867 92890081.55032395 10000.000000000002 8381039913.0 33560.57664830564 66365474784.0
1453906800.0 10401.0 10401.0 3.546286604355852 10846763.162484376 99.68198612704627 114032806.10669571 10000.0 11166843410.0 36884.92697190522 112817183653.0
1453543200.0 2897.0 2897.0 7.995047143231085 14515247.766309977 197.2708813257321 204412509.2930043 10000.0 10401136328.0 23161.651573940453 42050672779.0
1451995200.0 10642.0 10642.0 3.656719031184944 7691041.970118399 100.45435410215133 82967403.47841488 10000.0 8128202333.0 38914.80392987017 81848068646.0
1452751200.0 7498.0 7498.0 4.264178838513616 8823540.64763937 118.15306328690592 108258790.05251884 10000.0 9092525368.0 31972.812931175096 66158907776.0
1453474800.0 9899.0 9899.0 3.815402611353622 10315564.75815739 103.3096291516334 117446106.70180458 10000.0 11108034286.0 37768.670449789504 102113775541.0
1452862800.0 7670.0 7670.0 4.354566831043587 9883930.406649282 117.50311739747612 115290501.18310653 10000.000000000002 9733585777.0 33399.527594104315 75809746219.0
1454126400.0 27174.0 27174.0 3.412756659542711 3274349.172849047 68.35300607020288 27522128.497119408 10000.0 3536800208.0 92738.24946641363 88977164423.0
1451653200.0 6472.0 6472.0 4.83447093192617 8244132.5795735475 128.51203639387887 105387746.6383209 10000.0 8089746463.0 31288.69587142617 53356026055.0
1453338000.0 31372.0 31372.0 3.3147081925995914 4043938.0673849294 66.08744791857653 63190652.38578764 10000.0 9759741240.0 103989.02541823438 126866425050.0
1453269600.0 6232.0 6232.0 4.428150913611877 10472465.504011553 128.67367634439802 132892463.8053184 9999.999999999998 10256983699.0 27596.23649362922 65264405021.0
1452124800.0 33379.0 33379.0 3.2299591771470757 3327693.459150963 58.497250039872405 24112241.97268482 10000.0 3780426538.0 107812.80737399224 111075079973.0
