timestamp sum_req daily_proportion_reqs hourly_concurrent_users
1452913200.0 9384.0 0.0292739535435 691
1452916800.0 10616.0 0.0331172517922 782
1452920400.0 11579.0 0.0361213883291 853
1452924000.0 13064.0 0.0407539353253 962
1452927600.0 12981.0 0.0404950118231 956
1452931200.0 12946.0 0.0403858272138 954
1452934800.0 12525.0 0.0390724923415 923
1452938400.0 14590.0 0.0455143842924 1075
1452942000.0 12052.0 0.0375969403353 888
1452945600.0 12342.0 0.0385016128127 909
1452949200.0 12517.0 0.0390475358593 922
1452952800.0 14312.0 0.0446471465382 1054
1452956400.0 14314.0 0.0446533856588 1055
1452960000.0 16752.0 0.0522588735892 1234
1452963600.0 15705.0 0.0489926939899 1157
1452967200.0 16507.0 0.0514945813238 1216
1452970800.0 15152.0 0.0472675771623 1116
1452974400.0 14029.0 0.0437643109827 1034
1452978000.0 14814.0 0.0462131657921 1091
1452981600.0 14348.0 0.0447594507078 1057
1452985200.0 12021.0 0.037500233967 886
1452988800.0 11481.0 0.0356453165264 905
1452992400.0 12057.0 0.0374336365612 951
1452996000.0 10480.0 0.0325374895216 826
1452999600.0 9766.0 0.0303207178118 770
1453003200.0 11055.0 0.0343227048341 872
1453006800.0 12108.0 0.0375919773976 955
1453010400.0 14319.0 0.0444565183644 1129
1453014000.0 14027.0 0.0435499394579 1106
1453017600.0 13359.0 0.0414759849731 1053
1453021200.0 12597.0 0.0391101865938 993
1453024800.0 11876.0 0.0368716818281 936
1453028400.0 12647.0 0.0392654227079 997
1453032000.0 12243.0 0.0380111149058 965
1453035600.0 12545.0 0.0389487410351 989
1453039200.0 13600.0 0.0422242230432 1072
1453042800.0 14096.0 0.0437641652954 1111
1453046400.0 16129.0 0.0500760656959 1272
1453050000.0 16355.0 0.0507777329318 1289
1453053600.0 16233.0 0.0503989568133 1280
1453057200.0 15734.0 0.0488497003943 1240
1453060800.0 15576.0 0.0483591542737 1228
1453064400.0 15709.0 0.0487720823372 1238
1453068000.0 16077.0 0.0499146201372 1267
1453071600.0 16000.0 0.0496755565215 1261
1453075200.0 12323.0 0.0323405215739 860
1453078800.0 12222.0 0.032075456843 853
1453082400.0 11825.0 0.0310335687423 825
1453086000.0 12060.0 0.0316503035122 841
1453089600.0 12250.0 0.0321489401347 854
1453093200.0 14980.0 0.039313561079 1045
1453096800.0 15251.0 0.0400247743669 1064
1453100400.0 15244.0 0.040006403544 1063
1453104000.0 15097.0 0.0396206162624 1053
1453107600.0 15703.0 0.0412110046478 1095
1453111200.0 15823.0 0.041525933041 1104
1453114800.0 16041.0 0.0420980529552 1119
1453118400.0 14228.0 0.0373400098153 992
1453122000.0 14777.0 0.038780807214 1031
1453125600.0 16763.0 0.0439928721207 1169
1453129200.0 18249.0 0.0478927353893 1273
1453132800.0 20618.0 0.0541099467509 1438
1453136400.0 20646.0 0.0541834300426 1440
1453140000.0 18929.0 0.0496773296172 1320
1453143600.0 18531.0 0.0486328171132 1293
1453147200.0 17882.0 0.0469295793869 1247
1453150800.0 17644.0 0.0463049714071 1231
1453154400.0 17953.0 0.0471159120195 1252
1453158000.0 16849.0 0.0442185708025 1175
1453161600.0 16155.0 0.0398888888889 1062
1453165200.0 13956.0 0.0344592592593 917
1453168800.0 12595.0 0.0310987654321 828
1453172400.0 12695.0 0.0313456790123 834
1453176000.0 12146.0 0.0299901234568 798
1453179600.0 14383.0 0.0355135802469 945
1453183200.0 14535.0 0.0358888888889 955
1453186800.0 15208.0 0.037550617284 999
1453190400.0 14695.0 0.0362839506173 966
1453194000.0 15247.0 0.0376469135802 1002
1453197600.0 15831.0 0.0390888888889 1040
1453201200.0 14652.0 0.0361777777778 963
1453204800.0 15767.0 0.0389308641975 1036
1453208400.0 16220.0 0.040049382716 1066
1453212000.0 18439.0 0.0455283950617 1212
1453215600.0 21238.0 0.0524395061728 1396
1453219200.0 22609.0 0.055824691358 1486
1453222800.0 22099.0 0.0545654320988 1452
1453226400.0 20754.0 0.0512444444444 1364
1453230000.0 20806.0 0.0513728395062 1367
1453233600.0 19519.0 0.0481950617284 1283
1453237200.0 19625.0 0.0484567901235 1290
1453240800.0 18977.0 0.0468567901235 1247
1453244400.0 13110.0 0.0323703703704 862
1453248000.0 11936.0 0.0324162841857 840
1453251600.0 11309.0 0.030713451563 796
1453255200.0 11053.0 0.0300181961381 778
1453258800.0 11275.0 0.0306211129518 793
1453262400.0 11290.0 0.0306618505744 794
1453266000.0 12522.0 0.0340077673067 881
1453269600.0 13153.0 0.0357214632954 926
1453273200.0 14331.0 0.0389207245865 1008
1453276800.0 14253.0 0.0387088889492 1003
1453280400.0 13864.0 0.0376524266044 976
1453284000.0 13657.0 0.0370902474132 961
1453287600.0 14384.0 0.0390646641862 1012
1453291200.0 14521.0 0.0394367344722 1022
1453294800.0 14598.0 0.0396458542679 1027
1453298400.0 16060.0 0.043616414546 1130
