timestamp count_req count_bytes mean_req mean_bytes std_req std_bytes max_req max_bytes sum_req sum_bytes
1452441600.0 66.0 66.0 14.7121212121 313567738.167 70.7004004235 1176242651.24 530.0 8672727998.0 971.0 20695470719.0
1452672000.0 57.0 57.0 17.4035087719 371273246.754 84.8014192202 1413037457.76 633.0 10520982483.0 992.0 21162575065.0
1454158800.0 40.0 40.0 21.425 497598187.3 79.7678964728 1465094787.41 496.0 8226890507.0 857.0 19903927492.0
1453014000.0 48.0 48.0 21.6458333333 428977676.542 115.714522082 1932141742.71 800.0 13415911477.0 1039.0 20590928474.0
1454090400.0 55.0 55.0 16.2181818182 332138451.582 77.8999098818 1356144323.01 573.0 10057852626.0 892.0 18267614837.0
1452945600.0 50.0 50.0 17.78 347831660.1 82.6048597671 1325957767.72 577.0 9283127955.0 889.0 17391583005.0
1451800800.0 57.0 57.0 16.0350877193 309096891.018 79.6745534104 1292801432.9 598.0 9710036152.0 914.0 17618522788.0
1452099600.0 88.0 88.0 10.625 242727237.943 63.296113534 1028047995.17 589.0 9605800212.0 935.0 21359996939.0
1454022000.0 73.0 73.0 8.7397260274 226228555.479 35.1935234719 579398105.572 280.0 4663092318.0 638.0 16514684550.0
1452877200.0 108.0 108.0 11.1296296296 287311273.917 62.8994290857 1078435341.08 614.0 10480523539.0 1202.0 31029617583.0
1451732400.0 47.0 47.0 17.085106383 333943901.234 72.5440884798 1197157990.31 490.0 8095576728.0 803.0 15695363358.0
1453953600.0 74.0 74.0 8.04054054054 203197449.986 30.6765892575 487125220.654 234.0 3703940250.0 595.0 15036611299.0
1451664000.0 62.0 62.0 12.7096774194 269949595.419 63.3448503728 1122770334.36 492.0 8735127656.0 788.0 16736874916.0
1453885200.0 55.0 55.0 18.8909090909 382770377.764 107.550620765 1826652027.05 796.0 13549936938.0 1039.0 21052370777.0
1451757600.0 80.0 80.0 9.7125 227151096.225 48.3385198367 804952365.947 422.0 6895959747.0 777.0 18172087698.0
1452250800.0 45.0 45.0 16.6 327345230.733 76.6623055413 1345275538.58 512.0 9041659156.0 747.0 14730535383.0
1453816800.0 69.0 69.0 12.5797101449 268850741.551 67.809292656 1086396572.56 557.0 8975786933.0 868.0 18550701167.0
1453748400.0 107.0 107.0 9.27102803738 247190042.308 55.7803255525 907448840.101 568.0 9264976219.0 992.0 26449334527.0
1451876400.0 72.0 72.0 7.76388888889 223091554.417 27.3642580985 508252136.939 215.0 3591148624.0 559.0 16062591918.0
1453680000.0 98.0 98.0 6.55102040816 216907377.98 26.4127126721 501304752.379 233.0 3587986380.0 642.0 21256923042.0
1452535200.0 210.0 210.0 7.06666666667 257458670.295 44.3695370876 1475244269.61 609.0 18682813316.0 1484.0 54066320762.0
1453611600.0 55.0 55.0 13.6 273877567.764 69.2696288534 1134596765.14 507.0 8381039913.0 748.0 15063266227.0
1453906800.0 93.0 93.0 11.1612903226 281552227.892 71.7206674359 1171866385.31 685.0 11166843410.0 1038.0 26184357194.0
1453543200.0 37.0 37.0 28.3783783784 474308577.946 106.817172816 1765016316.9 625.0 10401136328.0 1050.0 17549417384.0
1451995200.0 52.0 52.0 14.9423076923 310741517.019 68.5743945415 1141206908.65 484.0 8128202333.0 777.0 16158558885.0
1452751200.0 55.0 55.0 15.2545454545 320726508.655 72.7212379651 1229764629.58 534.0 9092525368.0 839.0 17639957976.0
